id,age,income,gender,marital,numkids,numcards,howpaid,mortgage,storecar,loans,risk,income1k
101265,20,24643,1,2,2,0,1,2,3,2,1,24.643
101523,22,24642,2,2,2,2,2,2,2,1,2,24.642
102727,24,24641,1,3,0,3,2,2,1,1,2,24.641
101501,22,24639,1,2,2,0,1,2,3,1,2,24.639
101549,22,24635,1,2,2,1,1,2,3,2,2,24.635
103044,42,24632,2,1,4,6,2,2,4,3,1,24.632
102371,22,24632,2,3,0,3,2,1,2,1,2,24.632
103923,45,24630,2,2,2,4,2,2,4,2,1,24.63
102392,27,24629,2,3,1,3,2,2,3,1,2,24.629
102424,22,24626,2,3,1,3,2,1,1,1,2,24.626
101377,21,24624,1,2,1,2,1,2,2,2,2,24.624
101395,29,24622,2,2,2,0,2,2,2,2,2,24.622
103788,41,24618,1,2,2,3,1,2,4,1,1,24.618
102669,24,24617,1,3,0,3,1,1,3,1,2,24.617
102856,30,24613,1,3,0,2,1,2,1,1,2,24.613
101386,21,24613,1,2,2,1,1,2,2,1,2,24.613
102551,23,24612,1,3,0,3,2,2,1,1,2,24.612
101795,38,24608,1,2,2,2,1,2,3,2,1,24.608
102237,26,24608,2,3,0,2,2,1,3,1,2,24.608
102257,21,24600,1,3,1,2,1,1,2,1,2,24.6
102696,35,24597,1,3,0,1,1,1,3,1,1,24.597
101641,23,24596,2,2,1,2,2,2,3,1,2,24.596
102103,20,24593,2,3,0,2,1,1,2,1,2,24.593
102724,24,24591,1,3,0,2,1,1,3,1,2,24.591
102418,22,24587,1,3,0,1,2,2,2,1,1,24.587
102067,20,24582,2,3,0,2,1,2,3,1,2,24.582
101935,25,24580,2,2,1,2,1,2,1,1,2,24.58
102259,21,24579,1,3,1,3,2,1,2,1,2,24.579
101806,24,24577,2,2,1,2,2,2,3,1,2,24.577
102700,38,24571,2,3,1,3,2,2,1,1,2,24.571
102521,23,24570,2,3,0,2,2,2,1,1,2,24.57
103695,50,24566,2,1,3,5,2,1,3,3,1,24.566
103692,50,24564,2,1,2,5,2,2,4,2,2,24.564
101383,21,24560,1,2,1,2,1,2,1,1,2,24.56
101670,23,24559,2,2,1,0,1,2,2,1,2,24.559
103215,33,24557,1,1,2,6,2,1,4,3,3,24.557
100940,18,24557,1,2,2,1,2,2,2,2,2,24.557
100937,18,24555,1,2,1,2,2,2,1,2,2,24.555
101688,23,24554,1,2,1,0,2,2,1,2,2,24.554
102376,22,24551,1,3,0,1,2,2,2,1,2,24.551
103371,46,24549,1,1,2,5,2,1,4,2,2,24.549
103821,42,24540,2,2,3,3,2,2,5,2,2,24.54
101642,23,24539,1,2,2,0,2,2,1,2,2,24.539
102901,40,24537,1,1,3,5,2,2,5,2,2,24.537
101218,20,24532,2,2,1,1,2,2,1,1,2,24.532
101253,20,24530,1,2,2,0,1,2,3,2,2,24.53
102387,22,24529,1,3,0,3,1,2,2,1,3,24.529
103700,32,24528,1,1,3,5,2,2,4,2,2,24.528
103304,45,24528,2,1,4,5,2,1,4,2,2,24.528
103814,42,24528,1,2,2,4,2,2,5,1,1,24.528
102846,25,24527,2,3,1,2,1,2,1,1,2,24.527
101649,23,24527,2,2,1,2,2,2,3,2,2,24.527
103760,40,24519,1,2,2,4,1,2,5,2,1,24.519
101222,20,24519,2,2,1,2,2,2,2,1,2,24.519
102087,20,24518,1,3,0,3,2,1,2,1,2,24.518
101825,24,24517,2,2,2,2,2,2,2,1,2,24.517
103385,46,24515,2,1,2,5,2,1,4,2,2,24.515
102396,22,24515,1,3,0,3,1,2,3,1,3,24.515
102233,21,24512,2,3,1,1,1,1,1,1,2,24.512
101405,21,24512,1,2,2,2,2,2,3,2,2,24.512
101226,20,24508,1,2,1,0,2,2,2,1,2,24.508
102265,32,24505,1,3,1,2,1,2,3,1,2,24.505
100921,26,24504,2,2,2,0,2,2,3,2,2,24.504
102215,21,24504,1,3,0,2,1,2,1,1,2,24.504
101535,22,24497,1,2,1,2,2,2,1,1,3,24.497
101067,19,24497,2,2,2,2,2,2,1,1,2,24.497
102805,25,24489,1,3,1,3,2,1,1,1,2,24.489
101796,38,24484,1,2,2,2,2,2,2,1,2,24.484
103474,47,24479,2,1,3,5,2,1,4,2,2,24.479
101564,22,24479,1,2,1,2,1,2,2,1,2,24.479
102417,26,24472,2,3,0,1,1,1,3,1,1,24.472
101403,21,24469,1,2,2,2,2,2,2,1,2,24.469
101096,19,24465,1,2,1,2,1,2,1,1,2,24.465
102402,22,24464,2,3,1,1,1,1,1,1,2,24.464
101699,37,24462,1,2,2,1,1,2,1,1,2,24.462
101225,20,24462,1,2,2,2,2,2,2,1,2,24.462
100926,18,24454,2,2,2,2,1,2,3,2,1,24.454
101273,20,24452,1,2,2,2,2,2,2,1,2,24.452
102110,30,24450,1,3,0,2,1,1,3,1,2,24.45
101969,38,24443,2,2,1,1,2,2,1,1,1,24.443
102505,23,24429,1,3,0,3,2,1,2,1,2,24.429
100934,18,24429,1,2,2,2,2,2,1,2,2,24.429
101940,25,24428,1,2,2,2,2,2,1,2,2,24.428
102072,20,24421,2,3,1,2,2,1,3,1,2,24.421
101967,28,24414,1,2,1,0,2,2,1,2,2,24.414
103377,46,24411,1,1,4,6,2,1,4,3,2,24.411
100935,18,24405,2,2,1,0,1,2,1,1,2,24.405
101368,30,24397,1,2,1,1,1,2,1,2,2,24.397
102572,23,24397,1,3,0,2,1,2,3,1,2,24.397
102268,21,24394,2,3,0,1,2,2,1,1,2,24.394
103142,43,24387,1,1,2,6,2,2,5,3,2,24.387
102530,23,24384,2,3,0,3,1,1,3,1,3,24.384
101846,24,24380,1,2,1,2,1,2,3,1,2,24.38
102536,29,24377,1,3,0,1,2,1,1,1,2,24.377
102554,23,24377,1,3,1,2,2,1,3,1,2,24.377
101522,22,24377,2,2,2,0,2,2,3,2,2,24.377
102567,23,24376,1,3,1,1,1,2,2,1,2,24.376
103634,28,24374,2,1,4,6,2,2,4,3,1,24.374
102685,32,24374,1,3,1,1,1,1,3,1,2,24.374
103472,47,24373,1,1,3,6,2,1,3,3,3,24.373
101384,21,24364,1,2,1,2,2,2,1,1,2,24.364
102217,21,24362,1,3,0,3,1,1,1,1,2,24.362
101650,23,24355,1,2,2,0,1,2,1,1,2,24.355
101206,35,24351,2,2,2,0,1,2,1,2,1,24.351
101268,32,24350,1,2,2,1,1,2,3,2,2,24.35
103290,45,24345,2,1,2,6,2,1,3,2,2,24.345
102823,26,24342,2,3,1,3,1,1,2,1,2,24.342
101372,21,24335,2,2,2,2,1,2,1,2,2,24.335
100922,28,24332,1,2,1,0,2,2,3,1,2,24.332
101065,19,24332,2,2,2,2,1,2,1,2,3,4.33
101961,37,24330,2,2,1,0,2,2,2,2,2,24.33
101355,28,24328,2,2,1,2,2,2,3,2,2,24.328
103564,27,24327,2,1,3,5,2,2,5,2,1,24.327
101241,20,24322,2,2,1,0,1,2,1,2,2,24.322
102679,24,24317,1,3,0,3,2,2,1,1,2,24.317
101818,28,24315,2,2,1,1,1,2,2,2,2,24.315
102254,21,24315,1,3,0,3,2,1,1,1,2,24.315
103465,47,24314,2,1,3,6,2,1,3,3,1,24.314
103041,42,24313,1,1,3,5,2,2,4,2,2,24.313
100905,18,24313,2,2,2,0,2,2,2,1,2,24.313
101938,25,24312,1,2,2,0,1,2,1,2,2,24.312
102726,31,24311,1,3,0,3,1,1,1,1,1,24.311
101816,24,24307,1,2,2,0,2,2,3,1,2,24.307
103218,44,24305,2,1,3,5,2,1,5,2,3,24.305
103793,41,24304,2,2,2,4,1,2,5,1,1,24.304
102258,21,24300,2,3,1,2,2,1,1,1,2,24.3
101259,20,24296,1,2,1,0,2,2,2,1,2,24.296
103956,35,24293,1,2,3,3,2,2,4,1,1,24.293
101651,23,24290,2,2,2,1,1,2,1,1,2,24.29
102095,20,24290,2,3,1,1,1,1,3,1,2,24.29
102817,25,24284,2,3,0,3,1,2,2,1,2,24.284
101570,22,24281,1,2,2,2,2,2,3,1,2,24.281
103790,41,24271,1,2,3,3,1,2,4,2,1,24.271
103462,47,24269,1,1,2,6,2,2,5,3,3,24.269
101513,27,24268,2,2,1,1,2,2,2,1,2,24.268
101094,19,24258,2,2,1,0,1,2,2,2,2,24.258
101375,21,24252,1,2,1,1,1,2,1,1,2,24.252
101524,28,24250,1,2,2,2,2,2,3,1,2,24.25
102802,25,24248,2,3,1,2,1,1,1,1,2,24.248
101361,21,24247,2,2,1,1,1,2,1,2,2,24.247
102552,23,24246,2,3,1,1,1,1,1,1,2,24.246
101815,27,24245,1,2,2,0,2,2,1,1,2,24.245
101248,20,24245,2,2,2,2,1,2,2,1,2,24.245
103141,43,24244,1,1,2,5,2,1,4,2,1,24.244
100933,18,24241,2,2,2,2,1,2,1,2,2,24.241
102120,20,24240,1,3,1,2,2,2,2,1,2,24.24
101646,23,24236,1,2,2,2,2,2,3,1,2,24.236
102723,24,24229,2,3,0,2,1,1,2,1,2,24.229
102061,20,24228,2,3,0,3,2,2,2,1,2,24.228
101829,24,24227,2,2,1,0,2,2,2,1,2,24.227
102711,24,24225,1,3,1,1,2,1,1,1,2,24.225
102077,26,24221,2,3,0,2,1,2,3,1,2,24.221
102253,21,24220,2,3,0,3,1,1,2,1,1,24.22
101095,19,24217,2,2,1,1,2,2,3,2,2,24.217
103785,34,24203,1,2,3,3,2,2,4,1,1,24.203
102560,28,24191,1,3,1,1,1,2,3,1,2,24.191
102277,21,24175,2,3,1,3,2,1,2,1,2,24.175
101091,19,24175,2,2,2,1,2,2,1,1,2,24.175
103042,34,24172,1,1,3,5,2,1,4,3,2,24.172
102968,41,24160,1,1,2,6,2,1,5,2,2,24.16
102563,23,24157,2,3,0,2,1,2,1,1,2,24.157
101927,25,24150,2,2,1,1,2,2,1,1,2,24.15
102105,20,24148,2,3,0,3,2,2,1,1,1,24.148
101837,24,24146,1,2,1,0,2,2,2,1,2,24.146
101539,32,24136,2,2,2,1,1,2,1,2,2,24.136
101114,19,24135,1,2,2,2,2,2,2,1,2,24.135
102565,23,24131,1,3,0,2,2,1,3,1,2,24.131
101060,19,24127,1,2,1,1,2,2,2,2,2,24.127
101223,20,24118,1,2,1,2,2,2,2,2,2,24.118
102121,37,24112,2,3,1,3,1,2,3,1,2,24.112
102503,23,24101,2,3,0,2,2,1,3,1,2,24.101
102803,25,24099,1,3,1,2,2,2,2,1,2,24.099
102824,25,24098,1,3,1,3,2,1,2,1,2,24.098
101945,25,24097,1,2,1,1,1,2,1,1,2,24.097
103461,38,24081,1,1,2,5,2,1,5,2,3,24.081
103145,43,24081,2,1,4,6,2,2,4,3,2,24.081
102820,25,24076,2,3,0,3,2,2,1,1,2,24.076
103380,46,24072,1,1,2,6,2,2,4,3,2,24.072
102848,25,24069,1,3,0,1,1,1,1,1,2,24.069
102858,25,24067,1,3,0,3,2,1,1,1,2,24.067
101680,23,24061,2,2,2,0,2,2,1,2,2,24.061
101077,19,24058,2,2,2,1,2,2,3,2,2,24.058
103052,42,24057,1,1,4,6,2,1,3,3,1,24.057
104055,49,24056,2,2,3,3,1,2,4,1,1,24.056
104094,50,24052,1,2,2,4,2,2,5,1,1,24.052
101512,22,24049,1,2,1,0,1,2,3,2,2,24.049
102275,21,24042,1,3,1,1,1,2,2,1,2,24.042
103374,28,24039,2,1,3,6,2,1,4,3,1,24.039
103957,46,24039,2,2,3,3,1,2,5,1,1,24.039
103372,46,24037,1,1,2,5,2,1,5,3,2,24.037
101112,19,24034,1,2,2,0,2,2,2,1,2,24.034
103550,48,24027,1,1,4,5,2,1,4,2,1,24.027
103988,47,24025,1,2,3,3,2,2,4,1,1,24.025
103707,50,24017,2,1,3,6,2,1,4,2,1,24.017
104058,30,24013,1,2,2,4,2,2,5,2,1,24.013
101087,36,24012,1,2,2,0,1,2,1,2,2,24.012
101565,22,24006,1,2,1,2,2,2,1,1,2,24.006
101951,25,24000,1,2,1,1,2,2,2,2,2,24
101089,19,23997,2,2,2,0,2,2,3,2,1,23.997
102682,24,23993,2,3,1,3,2,2,1,1,2,23.993
102523,23,23992,2,3,1,1,2,2,2,1,2,23.992
101397,21,23991,1,2,1,1,2,2,2,1,2,23.991
101260,20,23986,1,2,1,1,1,2,2,1,2,23.986
101678,23,23983,1,2,1,2,1,2,2,2,2,23.983
101812,24,23982,1,2,1,2,1,2,2,2,2,23.982
102218,33,23980,2,3,0,3,2,1,1,1,2,23.98
100919,18,23978,1,2,2,0,2,2,1,2,2,23.978
101664,29,23969,1,2,2,0,1,2,3,1,2,23.969
101701,23,23955,1,2,2,1,2,2,2,1,2,23.955
103704,50,23952,1,1,2,6,2,1,3,3,1,23.952
102556,23,23951,1,3,1,3,2,1,1,1,2,23.951
102519,27,23949,1,3,1,2,2,1,1,1,2,23.949
100900,18,23946,1,2,2,0,1,2,3,2,1,23.946
103468,47,23940,2,1,2,5,2,1,5,3,2,23.94
102976,41,23937,2,1,3,6,2,2,4,3,3,23.937
101072,19,23933,2,2,2,0,1,2,1,1,2,23.933
102681,24,23923,2,3,1,2,1,2,3,1,2,23.923
101221,20,23921,2,2,1,2,2,2,1,1,2,23.921
103848,43,23910,1,2,2,4,1,2,4,2,1,23.91
101497,29,23909,2,2,1,0,2,2,1,2,2,23.909
103045,42,23902,1,1,2,5,2,2,5,3,3,23.902
103888,44,23900,1,2,3,4,2,2,4,1,1,23.9
102229,30,23894,2,3,1,2,2,2,1,1,1,23.894
102406,22,23893,2,3,1,2,1,1,1,1,1,23.893
102367,22,23891,1,3,0,1,1,1,2,1,2,23.891
101517,22,23890,2,2,2,1,1,2,3,1,1,23.89
102091,20,23889,1,3,1,3,2,2,3,1,2,23.889
101648,23,23885,1,2,1,2,1,2,1,2,2,23.885
102125,20,23875,2,3,1,2,1,2,3,1,2,23.875
102902,40,23874,2,1,4,6,2,1,5,2,1,23.874
103786,28,23871,2,2,3,3,2,2,4,2,1,23.871
103139,43,23861,2,1,2,5,2,2,3,3,1,23.861
101059,38,23853,1,2,1,0,1,2,3,1,2,23.853
102966,41,23851,1,1,2,5,2,1,5,2,1,23.851
102504,27,23851,2,3,0,3,2,2,2,1,2,23.851
102705,36,23848,2,3,0,2,1,1,3,1,1,23.848
101236,20,23848,2,2,2,1,2,2,2,2,2,23.848
101690,23,23845,2,2,1,1,2,2,2,1,2,23.845
103469,47,23838,1,1,2,6,2,2,3,2,3,23.838
103301,45,23837,2,1,3,6,2,2,5,3,3,23.837
102977,41,23836,1,1,4,5,2,2,4,3,3,23.836
101653,23,23834,1,2,2,1,2,2,3,1,3,23.834
101404,21,23834,2,2,2,2,2,2,3,1,2,23.834
103893,44,23830,2,2,3,3,1,2,5,1,1,23.83
102577,23,23830,1,3,1,2,1,1,3,1,2,23.83
101926,25,23827,1,2,1,1,1,2,2,2,2,23.827
102239,21,23821,1,3,1,2,2,2,2,1,2,23.821
101673,38,23819,1,2,2,0,2,2,3,1,2,23.819
101068,19,23816,1,2,1,0,1,2,1,2,1,23.816
103295,45,23808,2,1,4,6,2,2,4,3,1,23.808
104054,30,23806,1,2,3,4,2,2,4,2,2,23.806
103130,43,23805,1,1,2,5,2,1,4,3,1,23.805
100928,18,23796,2,2,2,2,2,2,3,1,2,23.796
102410,22,23793,1,3,0,2,1,2,2,1,2,23.793
103565,38,23788,2,1,4,5,2,1,4,2,1,23.788
102122,20,23786,2,3,0,1,1,1,2,1,2,23.786
101936,25,23784,2,2,1,2,2,2,2,2,3,23.784
102690,24,23779,2,3,0,2,2,2,2,1,2,23.779
101232,34,23778,2,2,2,0,1,2,3,1,2,23.778
102119,20,23766,2,3,1,2,1,1,2,1,2,23.766
101242,20,23755,2,2,1,0,1,2,3,2,2,23.755
102541,27,23751,2,3,1,1,1,2,1,1,2,23.751
102891,40,23746,1,1,2,5,2,2,5,2,2,23.746
103889,44,23742,1,2,3,3,2,2,5,1,1,23.742
101500,30,23740,2,2,2,0,1,2,2,1,2,23.74
101356,21,23739,1,2,2,0,1,2,1,2,2,23.739
102721,24,23735,1,3,0,1,2,1,1,1,2,23.735
102220,21,23735,2,3,1,3,1,1,1,1,2,23.735
101655,31,23733,2,2,1,2,2,2,1,1,2,23.733
103387,46,23732,1,1,2,6,2,1,4,2,1,23.732
101841,24,23729,2,2,2,1,2,2,1,2,2,23.729
102861,25,23721,2,3,0,1,2,2,3,1,2,23.721
102271,21,23715,1,3,0,1,2,2,3,1,1,23.715
102062,27,23714,2,3,1,1,1,1,3,1,2,23.714
101954,25,23714,1,2,2,1,1,2,2,1,2,23.714
102829,25,23710,1,3,1,2,2,1,2,1,2,23.71
102887,40,23707,2,1,2,5,2,1,5,3,1,23.707
101833,24,23703,2,2,2,1,2,2,3,2,2,23.703
101088,19,23703,2,2,2,0,1,2,3,1,2,23.703
101929,25,23698,1,2,2,2,1,2,3,1,2,23.698
102892,40,23693,1,1,2,6,2,1,3,3,2,23.693
103553,48,23688,2,1,4,6,2,1,3,3,3,23.688
102535,23,23682,2,3,0,1,2,2,3,1,2,23.682
102407,22,23682,1,3,1,2,2,1,2,1,2,23.682
101234,20,23680,1,2,2,1,1,2,2,2,2,23.68
100901,18,23677,1,2,2,1,1,2,2,2,2,23.677
101953,25,23671,1,2,1,2,2,2,3,2,2,23.671
102380,30,23663,1,3,1,1,1,2,3,1,2,23.663
102219,30,23662,1,3,1,2,2,1,2,1,2,23.662
102500,23,23661,2,3,0,1,2,1,2,1,2,23.661
101960,25,23656,2,2,1,0,1,2,3,1,2,23.656
102810,35,23653,2,3,0,2,2,2,2,1,2,23.653
101394,21,23646,1,2,2,0,2,2,1,1,2,23.646
102262,21,23641,1,3,0,3,1,2,3,1,2,23.641
103378,46,23638,1,1,2,5,2,2,3,2,1,23.638
103477,35,23637,2,1,4,5,2,2,3,3,3,23.637
103134,43,23636,2,1,3,5,2,1,3,3,3,23.636
102857,25,23628,2,3,0,3,1,2,3,1,2,23.628
100895,18,23626,2,2,2,2,1,2,3,1,1,23.626
104024,48,23620,2,2,2,4,2,2,4,2,1,23.62
102813,25,23611,2,3,1,2,2,2,1,1,2,23.611
102571,23,23606,1,3,0,1,2,2,2,1,1,23.606
102543,23,23604,2,3,1,2,1,2,3,1,2,23.604
101832,24,23599,2,2,2,1,1,2,2,2,2,23.599
101256,20,23599,2,2,2,2,1,2,1,2,2,23.599
102732,24,23593,2,3,1,3,2,1,3,1,2,23.593
101508,22,23593,2,2,2,0,2,2,1,2,2,23.593
102416,22,23593,2,3,0,1,1,1,2,1,2,23.593
101684,23,23590,1,2,1,0,2,2,2,2,2,23.59
101534,32,23588,1,2,1,1,1,2,3,2,2,23.588
102524,23,23586,1,3,1,2,1,2,1,1,2,23.586
102502,23,23578,1,3,0,2,2,2,1,1,2,23.578
101080,19,23578,2,2,2,2,2,2,3,1,2,23.578
102830,25,23576,2,3,1,3,1,1,1,1,2,23.576
101567,22,23567,2,2,2,0,2,2,1,2,2,23.567
101794,24,23566,2,2,2,0,2,2,3,2,2,23.566
103699,50,23565,1,1,2,6,2,2,4,3,3,23.565
101980,25,23565,1,2,2,2,1,2,3,1,2,23.565
102394,27,23558,1,3,0,1,2,2,2,1,3,23.558
101652,23,23557,2,2,2,1,1,2,2,2,2,23.557
101547,22,23552,1,2,1,1,2,2,1,2,1,23.552
103701,50,23550,2,1,4,5,2,1,3,3,1,23.55
103792,41,23546,1,2,2,4,2,2,5,1,1,23.546
100938,18,23540,1,2,2,1,1,2,1,2,2,23.54
103391,46,23531,2,1,4,6,2,1,4,3,1,23.531
102544,23,23522,1,3,1,2,2,1,1,1,2,23.522
102232,21,23519,1,3,1,1,1,2,2,1,2,23.519
102713,24,23518,2,3,0,2,1,2,3,1,2,23.518
103784,41,23516,1,2,3,4,1,2,4,1,1,23.516
101982,25,23515,2,2,1,2,1,2,2,2,2,23.515
102366,22,23513,2,3,1,2,2,2,3,1,2,23.513
102707,24,23507,2,3,0,3,1,2,1,1,2,23.507
101061,19,23506,1,2,1,2,2,2,3,2,2,23.506
101686,28,23504,2,2,2,0,1,2,3,2,1,23.504
102361,22,23492,1,3,0,3,2,2,2,1,2,23.492
101981,25,23483,2,2,1,1,1,2,2,2,1,23.483
101692,23,23481,1,2,2,0,2,2,2,2,2,23.481
103698,50,23480,2,1,4,5,2,1,4,2,2,23.48
102845,25,23477,1,3,1,1,2,1,2,1,2,23.477
102126,20,23477,1,3,1,2,2,2,2,1,2,23.477
102678,24,23475,2,3,0,3,1,1,2,1,2,23.475
103703,50,23471,1,1,2,6,2,2,3,3,2,23.471
101952,25,23465,1,2,1,2,1,2,2,1,2,23.465
101531,22,23464,1,2,1,0,1,2,1,2,1,23.464
101380,21,23463,1,2,2,2,1,2,1,1,2,23.463
102264,21,23452,2,3,1,1,2,1,2,1,2,23.452
101244,33,23450,1,2,2,1,1,2,1,2,3,23.45
103225,44,23444,2,1,4,5,2,2,4,3,2,23.444
102868,25,23438,1,3,1,3,2,1,3,1,2,23.438
102076,20,23429,2,3,0,2,1,2,1,1,1,23.429
102498,23,23428,2,3,0,1,1,1,2,1,2,23.428
103817,42,23414,2,2,3,3,1,2,4,2,1,23.414
103136,43,23413,2,1,3,6,2,1,4,3,3,23.413
101826,31,23399,1,2,1,0,1,2,1,2,2,23.399
101950,25,23397,2,2,1,1,1,2,3,1,2,23.397
102525,34,23395,2,3,1,2,1,1,3,1,2,23.395
101251,32,23388,2,2,1,1,2,2,2,1,2,23.388
100898,18,23387,1,2,1,0,2,2,3,2,2,23.387
101553,22,23386,2,2,1,1,2,2,1,2,1,23.386
103562,48,23385,2,1,2,6,2,1,3,2,3,23.385
101518,30,23381,2,2,2,1,2,2,2,2,2,23.381
102534,23,23378,1,3,0,1,2,2,1,1,2,23.378
101110,19,23374,1,2,2,1,1,2,2,1,2,23.374
104060,49,23371,2,2,2,3,1,2,5,1,3,23.371
103210,44,23371,2,1,3,5,2,1,4,2,1,23.371
103476,47,23365,2,1,3,6,2,1,4,3,1,23.365
102680,24,23365,2,3,1,2,1,2,1,1,2,23.365
103756,40,23361,2,2,2,3,1,2,5,1,2,23.361
102223,21,23350,1,3,0,1,1,1,1,1,2,23.35
103702,31,23345,1,1,4,5,2,1,5,3,3,23.345
101075,19,23343,2,2,2,1,1,2,2,2,2,23.343
101839,24,23339,2,2,1,2,2,2,2,1,1,23.339
102842,25,23333,1,3,0,2,2,1,1,1,2,23.333
103636,49,23332,2,1,2,5,2,1,4,3,2,23.332
102712,24,23331,2,3,1,2,2,2,3,1,2,23.331
103288,45,23329,1,1,2,5,2,2,3,3,1,23.329
101966,25,23329,2,2,2,2,2,2,3,1,2,23.329
102238,21,23326,2,3,0,3,1,1,3,1,2,23.326
103624,49,23323,2,1,2,5,2,1,5,3,1,23.323
102272,32,23318,1,3,0,2,1,1,1,1,2,23.318
101379,21,23315,1,2,2,1,2,2,2,2,2,23.315
101536,22,23314,2,2,1,2,2,2,2,2,2,23.314
102533,23,23311,2,3,0,1,1,2,2,1,2,23.311
101371,21,23305,2,2,2,1,2,2,2,2,2,23.305
101499,22,23302,2,2,1,1,1,2,1,2,2,23.302
101663,23,23299,2,2,1,2,1,2,3,1,2,23.299
102083,20,23285,1,3,1,2,1,2,1,1,2,23.285
102266,21,23279,1,3,1,2,1,1,3,1,2,23.279
102063,20,23272,1,3,1,2,1,1,3,1,2,23.272
103473,47,23263,1,1,2,6,2,2,4,3,3,23.263
102699,24,23259,1,3,1,3,1,1,1,1,2,23.259
104059,49,23251,2,2,2,3,1,2,4,1,1,23.251
102090,20,23249,1,3,1,3,2,2,1,1,2,23.249
101066,19,23246,1,2,2,2,1,2,2,1,2,23.246
103697,38,23244,2,1,4,5,2,2,4,3,2,23.244
101807,35,23242,2,2,2,0,1,2,3,1,2,23.242
104099,50,23240,1,2,3,3,1,2,4,2,1,23.24
101640,23,23238,2,2,1,2,1,2,1,2,2,23.238
101363,21,23234,2,2,1,1,2,2,2,1,2,23.234
101237,36,23232,2,2,2,2,1,2,1,2,2,23.232
103630,49,23230,1,1,2,5,2,2,3,2,1,23.23
103962,26,23229,2,2,3,3,1,2,4,2,1,23.229
101235,20,23227,2,2,2,1,2,2,1,1,2,23.227
103300,45,23225,1,1,3,5,2,2,3,3,3,23.225
102092,20,23216,1,3,0,1,1,1,3,1,2,23.216
102513,34,23209,2,3,0,2,2,2,1,1,2,23.209
101842,37,23201,1,2,2,2,2,2,1,1,2,23.201
102835,26,23194,1,3,1,2,2,1,1,1,2,23.194
101551,22,23194,2,2,2,2,2,2,3,1,2,23.194
101666,35,23185,1,2,2,0,2,2,3,2,2,23.185
101078,19,23185,2,2,2,2,1,2,1,1,2,23.185
101693,23,23182,2,2,1,0,1,2,1,2,2,23.182
103463,47,23177,2,1,3,5,2,1,3,3,1,23.177
101665,23,23175,1,2,2,0,2,2,2,1,2,23.175
100945,34,23164,1,2,2,0,2,2,2,2,2,23.164
101046,19,23163,1,2,1,1,2,2,3,1,1,23.163
101963,25,23159,1,2,1,2,1,2,2,1,2,23.159
101671,35,23158,2,2,1,1,1,2,1,2,2,23.158
102420,22,23154,1,3,1,1,1,1,3,1,3,23.154
102890,40,23152,1,1,4,6,2,1,3,2,2,23.152
101401,21,23149,2,2,2,1,1,2,2,2,2,23.149
101797,36,23146,1,2,1,0,1,2,3,2,2,23.146
101845,24,23133,2,2,1,1,1,2,2,1,2,23.133
101808,22,23132,2,2,2,0,2,2,1,1,2,23.132
102578,23,23125,1,3,1,2,2,2,2,1,1,23.125
101207,20,23120,2,2,2,1,1,2,1,1,2,23.12
102850,25,23119,2,3,0,3,2,2,2,1,1,23.119
102537,23,23107,1,3,0,2,1,1,3,1,2,23.107
101113,19,23104,1,2,2,1,1,2,1,1,2,23.104
102099,20,23094,2,3,1,3,1,2,1,1,2,23.094
101051,28,23090,2,2,2,2,2,2,1,1,1,23.09
101681,23,23087,2,2,2,0,2,2,2,2,2,23.087
103924,45,23084,1,2,2,3,2,2,4,2,1,23.084
103693,50,23083,2,1,2,5,2,2,5,3,2,23.083
102245,21,23079,2,3,0,2,1,2,3,1,2,23.079
103384,36,23073,1,1,4,6,2,1,5,2,2,23.073
102725,24,23069,1,3,0,2,2,1,1,1,2,23.069
102832,25,23067,2,3,1,1,1,2,1,1,2,23.067
102115,20,23064,1,3,1,3,1,1,2,1,2,23.064
102244,21,23061,2,3,0,1,1,1,3,1,2,23.061
101930,25,23060,2,2,2,2,2,2,3,2,2,23.06
101364,21,23056,1,2,1,1,2,2,2,2,2,23.056
101204,20,23054,1,2,1,1,2,2,2,1,2,23.054
103051,42,23045,2,1,4,6,2,2,3,3,3,23.045
102549,23,23042,2,3,0,3,1,2,2,1,2,23.042
101532,30,23039,2,2,1,0,2,2,1,1,2,23.039
102082,20,23038,1,3,1,1,2,1,1,1,2,23.038
101392,21,23031,2,2,1,2,1,2,2,2,2,23.031
102109,20,23025,2,3,0,1,2,1,1,1,3,23.025
101083,19,23023,1,2,2,1,2,2,2,2,2,23.023
101402,21,23021,2,2,2,1,2,2,3,1,2,23.021
101111,19,23018,2,2,2,2,1,2,3,1,2,23.018
101552,22,23009,2,2,1,0,1,2,3,2,2,23.009
102812,25,23007,1,3,1,1,1,2,3,1,3,23.007
102421,22,23006,1,3,1,1,2,2,1,1,2,23.006
103475,29,23005,2,1,3,6,2,2,4,3,3,23.005
102476,23,22989,1,3,0,2,1,2,1,1,2,22.989
101441,22,22972,1,2,1,0,2,2,2,2,2,22.972
103615,37,22970,2,1,2,6,2,2,5,2,1,22.97
101039,19,22964,2,2,2,1,1,2,1,1,2,22.964
102136,21,22945,2,3,0,2,1,1,2,1,1,22.945
101590,36,22942,2,2,1,2,1,2,1,2,2,22.942
100963,19,22940,2,2,1,2,1,2,2,1,2,22.94
100998,19,22940,2,2,2,1,1,2,2,1,2,22.94
102206,28,22938,1,3,0,1,2,2,1,1,2,22.938
